sale_id,date,store_id,product_id,quantity,unit_price,total_amount,payment_type
2455,2025-06-13,1,1,5,1821.54,9107.7,Card
2456,2025-06-06,1,10,4,682.88,2731.52,NFC
2457,2025-03-05,2,7,4,1719.38,6877.52,Cash
2458,2025-11-14,4,2,1,1090.16,1090.16,Card
2459,2025-02-27,1,9,2,212.53,425.06,NFC
2460,2025-04-22,5,6,4,2208.44,8833.76,Cash
2461,2025-01-30,3,2,2,981.57,1963.14,Card
2462,2025-02-04,4,2,5,880.28,4401.4,Cash
2463,2025-02-27,3,2,1,923.51,923.51,NFC
2464,2025-10-16,1,9,2,254.24,508.48,NFC
2465,2025-10-09,5,2,2,996.9,1993.8,Card
2466,2025-10-06,4,4,5,234.3,1171.5,Card
2467,2025-10-14,4,3,2,839.44,1678.88,Cash
2468,2025-09-15,4,4,4,242.54,970.16,Cash
2469,2025-07-31,3,6,2,2101.5,4203.0,Cash
2470,2025-08-09,4,8,2,308.05,616.1,Card
2471,2025-02-13,5,5,3,1090.61,3271.83,Card
2472,2025-04-29,4,4,5,281.29,1406.45,Cash
2473,2025-03-29,5,7,4,1829.48,7317.92,Card
2474,2025-08-23,4,6,4,1849.52,7398.08,Card
2475,2025-09-24,2,3,2,868.4,1736.8,Card
2476,2025-05-13,2,2,4,1039.4,4157.6,NFC
2477,2025-01-25,2,5,5,1198.21,5991.05,Card
2478,2025-09-07,4,10,2,651.88,1303.76,Card
2479,2025-01-31,1,10,2,729.07,1458.14,Cash
2480,2025-01-19,1,6,1,2226.65,2226.65,Card
2481,2025-04-16,1,3,1,980.08,980.08,Card
2482,2025-09-06,1,7,1,1698.07,1698.07,Card
2483,2025-11-11,4,6,3,2287.56,6862.68,Card
2484,2025-05-27,4,1,4,1471.18,5884.72,NFC
2485,2025-12-17,1,7,2,2046.65,4093.3,NFC
2486,2025-11-24,1,4,1,218.17,218.17,Card
2487,2025-11-28,5,6,4,1985.42,7941.68,NFC
2488,2025-02-09,4,1,2,1738.57,3477.14,Cash
2489,2025-03-07,2,2,4,1098.08,4392.32,Cash
2490,2025-07-27,1,1,2,1445.89,2891.78,NFC
2491,2025-06-14,1,9,5,197.24,986.2,Card
2492,2025-06-08,1,5,3,1154.17,3462.51,NFC
2493,2025-08-18,5,5,1,1074.0,1074.0,NFC
2494,2025-04-10,3,6,5,2332.85,11664.25,Cash
2495,2025-03-20,4,3,3,1028.74,3086.22,Card
2496,2025-09-17,3,5,3,1076.34,3229.02,Card
2497,2025-02-26,1,9,4,199.99,799.96,Card
2498,2025-08-07,3,6,2,1775.19,3550.38,NFC
2499,2025-12-27,2,2,3,1096.3,3288.9,Cash
2500,2025-03-31,2,7,5,1736.06,8680.3,Card
2501,2025-06-15,2,9,3,202.58,607.74,NFC
2502,2025-08-19,2,3,3,809.91,2429.73,Cash
2503,2025-03-30,3,2,2,1115.87,2231.74,Card
2504,2025-10-16,4,3,5,810.0,4050.0,Cash
2505,2025-09-23,1,5,1,1054.58,1054.58,Card
2506,2025-06-21,2,6,2,1886.93,3773.86,Cash
2507,2025-02-16,4,8,1,291.36,291.36,NFC
2508,2025-05-19,4,7,1,1988.8,1988.8,Card
2509,2025-02-09,3,1,3,1545.58,4636.74,Card
2510,2025-01-08,5,7,5,1791.1,8955.5,Cash
2511,2025-02-24,1,6,1,1911.6,1911.6,NFC
2512,2025-03-22,3,10,2,666.08,1332.16,Card
2513,2025-08-22,1,5,3,1230.56,3691.68,NFC
2514,2025-12-06,4,4,3,265.34,796.02,NFC
2515,2025-10-22,2,2,4,1123.22,4492.88,NFC
2516,2025-09-06,5,8,1,347.26,347.26,Card
2517,2025-05-25,4,1,1,1617.46,1617.46,Card
2518,2025-12-29,2,2,5,1015.6,5078.0,Cash
2519,2025-10-07,3,7,1,1995.27,1995.27,Cash
2520,2025-08-21,4,10,5,732.62,3663.1,Cash
2521,2025-05-22,4,9,4,231.65,926.6,NFC
2522,2025-11-20,3,5,3,1255.55,3766.65,Cash
2523,2025-02-01,3,9,4,238.79,955.16,Cash
2524,2025-05-19,2,3,2,942.5,1885.0,Card
2525,2025-04-24,3,1,4,1770.71,7082.84,Cash
2526,2025-02-13,4,8,5,349.32,1746.6,Card
2527,2025-05-17,4,7,3,2139.84,6419.52,NFC
2528,2025-10-17,2,2,5,1114.26,5571.3,Cash
2529,2025-09-04,3,10,4,686.85,2747.4,Card
2530,2025-04-17,3,1,5,1810.44,9052.2,Cash
2531,2025-05-17,5,8,2,362.28,724.56,Card
2532,2025-03-20,4,6,1,2021.94,2021.94,NFC
2533,2025-04-28,3,3,3,1018.34,3055.02,NFC
2534,2025-10-23,4,6,1,1863.63,1863.63,Card
2535,2025-08-21,1,7,4,1946.72,7786.88,NFC
2536,2025-06-15,3,5,4,1196.15,4784.6,Card
2537,2025-04-13,2,5,2,1058.46,2116.92,Cash
2538,2025-04-17,1,1,2,1411.24,2822.48,Cash
2539,2025-09-23,5,4,5,234.58,1172.9,Cash
2540,2025-08-25,4,8,4,310.51,1242.04,NFC
2541,2025-12-21,2,5,4,1136.11,4544.44,Cash
2542,2025-09-18,3,1,5,1457.89,7289.45,Cash
2543,2025-04-16,4,4,1,216.3,216.3,Cash
2544,2025-05-19,1,8,1,321.79,321.79,NFC
2545,2025-02-12,3,3,1,989.6,989.6,Cash
2546,2025-05-08,4,1,5,1383.45,6917.25,Card
2547,2025-06-21,5,4,4,247.9,991.6,NFC
2548,2025-01-23,2,8,5,349.57,1747.85,Card
2549,2025-01-05,4,6,4,1816.47,7265.88,Cash
2550,2025-05-17,4,6,5,1957.67,9788.35,NFC
2551,2025-04-13,2,10,1,625.06,625.06,NFC
2552,2025-03-18,4,6,3,2280.99,6842.97,Cash
2553,2025-02-26,3,5,3,1218.49,3655.47,Card
2554,2025-01-29,2,7,3,1830.98,5492.94,NFC
2555,2025-12-05,4,3,3,807.16,2421.48,Card
2556,2025-01-03,3,10,5,656.7,3283.5,Cash
2557,2025-12-02,1,4,4,231.24,924.96,Card
2558,2025-11-21,5,2,3,944.58,2833.74,NFC
2559,2025-01-16,4,9,1,243.97,243.97,NFC
2560,2025-04-11,1,5,5,1069.4,5347.0,Card
2561,2025-12-24,3,2,3,868.74,2606.22,Card
2562,2025-10-06,4,2,5,1092.01,5460.05,Cash
2563,2025-05-06,2,8,2,328.0,656.0,NFC
2564,2025-08-18,5,5,5,1354.45,6772.25,Card
2565,2025-03-17,4,4,4,274.37,1097.48,NFC
2566,2025-10-26,5,6,3,1825.06,5475.18,NFC
2567,2025-10-07,5,9,1,211.5,211.5,Cash
2568,2025-10-31,2,7,3,1636.27,4908.81,Cash
2569,2025-09-09,1,5,4,1190.39,4761.56,Card
2570,2025-03-06,4,3,3,1014.6,3043.8,Card
2571,2025-12-19,2,8,2,325.11,650.22,Cash
2572,2025-10-29,2,10,3,673.49,2020.47,Cash
2573,2025-06-19,3,6,5,1997.99,9989.95,Card
2574,2025-08-02,5,10,5,772.84,3864.2,NFC
2575,2025-10-04,5,1,1,1490.44,1490.44,NFC
2576,2025-10-19,5,7,2,2030.14,4060.28,Cash
2577,2025-10-24,2,6,1,1952.53,1952.53,Cash
2578,2025-08-15,3,9,5,193.7,968.5,Cash
2579,2025-07-18,3,8,1,282.33,282.33,Cash
2580,2025-02-16,2,10,2,712.35,1424.7,Card
2581,2025-11-05,2,1,2,1648.62,3297.24,Cash
2582,2025-02-20,5,9,5,197.05,985.25,NFC
2583,2025-03-06,2,8,2,336.22,672.44,Card
2584,2025-12-08,3,10,1,696.35,696.35,NFC
2585,2025-05-24,2,1,2,1452.06,2904.12,Cash
2586,2025-11-07,2,9,3,241.07,723.21,Cash
2587,2025-04-17,4,2,1,1055.02,1055.02,NFC
2588,2025-08-19,2,4,1,265.0,265.0,Card
2589,2025-08-03,3,10,5,719.37,3596.85,NFC
2590,2025-02-22,5,1,4,1504.76,6019.04,Card
2591,2025-03-05,3,5,3,1152.82,3458.46,Card
2592,2025-01-03,5,4,2,269.56,539.12,Cash
2593,2025-12-27,4,3,5,820.16,4100.8,NFC
2594,2025-08-27,1,4,4,255.85,1023.4,Card
2595,2025-08-16,4,9,2,237.93,475.86,Card
2596,2025-04-18,5,2,4,971.58,3886.32,NFC
2597,2025-02-05,3,10,2,672.48,1344.96,Card
2598,2025-09-29,5,2,4,1082.23,4328.92,Card
2599,2025-12-02,2,2,3,952.54,2857.62,Cash
2600,2025-09-23,1,10,1,793.85,793.85,NFC
2601,2025-04-23,2,3,2,849.62,1699.24,Card
2602,2025-11-02,4,5,2,1305.41,2610.82,Card
2603,2025-08-26,2,2,4,1067.51,4270.04,Cash
2604,2025-05-31,5,8,5,284.81,1424.05,NFC
2605,2025-11-29,1,5,4,1058.28,4233.12,Card
2606,2025-06-04,4,5,4,1184.96,4739.84,Cash
2607,2025-09-27,4,9,4,240.8,963.2,NFC
2608,2025-03-30,1,4,3,234.73,704.19,Card
2609,2025-05-05,2,9,1,216.69,216.69,NFC
2610,2025-01-08,5,3,5,867.62,4338.1,Cash
2611,2025-06-21,2,3,4,844.69,3378.76,NFC
2612,2025-05-07,4,1,3,1387.85,4163.55,Card
2613,2025-07-01,5,2,1,1083.69,1083.69,Card
2614,2025-09-14,3,2,2,1041.15,2082.3,NFC
2615,2025-02-19,4,9,2,224.26,448.52,NFC
2616,2025-04-11,1,9,5,202.52,1012.6,Card
2617,2025-05-17,4,1,3,1496.5,4489.5,Card
2618,2025-05-10,1,4,4,253.42,1013.68,NFC
2619,2025-11-17,4,5,3,1362.52,4087.56,Cash
2620,2025-07-04,4,6,2,1996.99,3993.98,Cash
2621,2025-07-05,1,2,4,1128.77,4515.08,Cash
2622,2025-06-09,2,2,5,979.96,4899.8,Card
2623,2025-08-12,5,4,3,232.51,697.53,NFC
2624,2025-12-06,2,4,5,234.06,1170.3,Card
2625,2025-02-09,1,7,2,1834.31,3668.62,Card
2626,2025-01-24,4,1,5,1533.36,7666.8,Card
2627,2025-03-31,2,8,3,310.75,932.25,NFC
2628,2025-07-14,5,10,3,754.47,2263.41,Cash
2629,2025-08-31,5,4,3,267.84,803.52,NFC
2630,2025-07-10,3,8,3,314.45,943.35,Card
2631,2025-01-15,3,4,5,259.55,1297.75,NFC
2632,2025-12-23,2,5,1,1231.45,1231.45,Card
2633,2025-01-23,3,9,1,222.75,222.75,Card
2634,2025-12-21,1,6,3,1867.78,5603.34,Cash
2635,2025-08-22,2,3,4,1031.99,4127.96,NFC
2636,2025-07-10,4,4,3,253.72,761.16,Cash
2637,2025-10-08,5,9,2,249.52,499.04,NFC
2638,2025-08-23,5,9,3,247.82,743.46,Card
2639,2025-11-08,5,8,2,317.36,634.72,Card
2640,2025-11-09,3,7,4,1947.74,7790.96,NFC
2641,2025-10-17,4,6,5,2083.21,10416.05,NFC
2642,2025-07-07,3,4,1,276.67,276.67,NFC
2643,2025-03-13,3,8,1,346.21,346.21,NFC
2644,2025-04-17,1,9,5,197.53,987.65,NFC
2645,2025-05-11,3,3,5,857.53,4287.65,Card
2646,2025-10-22,3,1,5,1578.26,7891.3,Cash
2647,2025-02-20,4,8,5,317.77,1588.85,Cash
2648,2025-05-24,2,5,3,1237.29,3711.87,Card
2649,2025-10-08,5,9,2,255.45,510.9,Card
2650,2025-04-20,2,2,2,1063.84,2127.68,Cash
2651,2025-08-22,1,10,3,716.86,2150.58,Cash
2652,2025-07-18,2,2,1,982.79,982.79,Cash
2653,2025-09-04,2,10,2,649.62,1299.24,NFC
2654,2025-04-25,5,1,3,1729.41,5188.23,Card
2655,2025-09-04,4,5,1,1240.72,1240.72,Cash
2656,2025-11-22,2,10,1,748.95,748.95,Cash
2657,2025-06-28,1,10,4,704.83,2819.32,Card
2658,2025-08-27,2,2,1,886.38,886.38,NFC
2659,2025-10-19,5,4,5,277.01,1385.05,NFC
2660,2025-10-13,2,5,3,1169.19,3507.57,NFC
2661,2025-01-31,5,6,2,1797.94,3595.88,Card
2662,2025-06-26,2,8,3,331.93,995.79,Cash
2663,2025-10-18,4,10,1,751.86,751.86,Card
2664,2025-10-24,2,2,5,1098.36,5491.8,Card
2665,2025-10-28,2,5,3,1373.53,4120.59,Card
2666,2025-07-27,5,3,1,858.5,858.5,Card
2667,2025-01-18,4,7,4,1817.07,7268.28,NFC
2668,2025-02-11,5,5,2,1041.29,2082.58,Cash
2669,2025-04-22,5,8,5,296.43,1482.15,Card
2670,2025-09-09,2,3,5,908.58,4542.9,NFC
2671,2025-07-25,3,9,4,210.91,843.64,Cash
2672,2025-09-03,2,6,3,2337.36,7012.08,Cash
2673,2025-05-11,2,3,2,890.77,1781.54,NFC
2674,2025-10-08,5,5,2,1128.17,2256.34,Card
2675,2025-03-06,4,3,5,916.35,4581.75,Card
2676,2025-08-19,4,7,1,1651.67,1651.67,Cash
2677,2025-06-23,3,2,1,1112.98,1112.98,NFC
2678,2025-11-16,4,4,4,218.14,872.56,NFC
2679,2025-04-03,2,5,2,1136.36,2272.72,Card
2680,2025-11-14,1,7,1,2023.82,2023.82,NFC
2681,2025-04-01,3,8,2,317.54,635.08,NFC
2682,2025-07-14,5,3,3,864.77,2594.31,Card
2683,2025-08-03,5,2,5,875.95,4379.75,Card
2684,2025-05-23,5,9,5,218.57,1092.85,Cash
2685,2025-04-14,2,9,2,212.32,424.64,Cash
2686,2025-06-01,3,8,4,294.08,1176.32,NFC
2687,2025-05-29,3,10,5,756.34,3781.7,Card
2688,2025-06-19,1,10,4,657.42,2629.68,NFC
2689,2025-07-09,3,9,1,254.47,254.47,NFC
2690,2025-07-30,3,9,2,214.44,428.88,Card
2691,2025-01-16,1,9,4,243.96,975.84,NFC
2692,2025-03-20,5,1,2,1406.95,2813.9,NFC
2693,2025-01-02,5,2,1,919.1,919.1,NFC
2694,2025-10-06,5,4,3,255.27,765.81,NFC
2695,2025-10-31,4,2,4,1112.86,4451.44,Cash
2696,2025-08-12,5,1,4,1801.74,7206.96,NFC
2697,2025-12-11,2,4,5,281.17,1405.85,Card
2698,2025-02-24,2,9,1,220.0,220.0,NFC
2699,2025-02-13,5,7,4,1668.34,6673.36,Card
2700,2025-04-15,3,8,2,361.08,722.16,Cash
2701,2025-08-03,5,6,5,2009.95,10049.75,Card
2702,2025-03-12,2,9,3,225.68,677.04,Card
2703,2025-11-27,5,3,2,905.48,1810.96,Card
2704,2025-03-29,2,8,5,355.33,1776.65,Cash
2705,2025-11-10,5,10,2,683.61,1367.22,Cash
2706,2025-01-19,3,7,3,1775.82,5327.46,Cash
2707,2025-04-12,5,6,1,1967.56,1967.56,Cash
2708,2025-06-10,3,1,4,1701.9,6807.6,Card
2709,2025-01-22,3,7,3,1940.52,5821.56,Cash
2710,2025-11-30,1,2,4,1074.87,4299.48,Cash
2711,2025-10-27,5,4,2,242.79,485.58,Cash
2712,2025-11-13,4,4,5,242.7,1213.5,Cash
2713,2025-10-18,1,8,4,341.6,1366.4,Card
2714,2025-06-11,5,1,1,1663.32,1663.32,Card
2715,2025-11-20,4,4,2,232.6,465.2,NFC
2716,2025-04-05,3,2,3,1102.99,3308.97,Card
2717,2025-01-04,3,6,5,2289.61,11448.05,Card
2718,2025-05-02,3,7,3,1981.86,5945.58,Cash
2719,2025-02-27,5,3,3,1031.79,3095.37,Cash
2720,2025-05-17,2,6,2,1827.11,3654.22,Card
2721,2025-01-27,2,10,3,704.37,2113.11,Cash
2722,2025-06-01,1,8,3,313.45,940.35,Cash
2723,2025-01-09,4,6,2,1927.72,3855.44,NFC
2724,2025-03-09,3,9,5,227.06,1135.3,Card
2725,2025-03-18,1,4,5,235.63,1178.15,Card
2726,2025-06-23,5,7,1,1924.66,1924.66,Card
2727,2025-12-07,1,9,2,250.94,501.88,Cash
2728,2025-01-14,1,10,5,637.92,3189.6,NFC
2729,2025-01-30,5,8,5,288.75,1443.75,Cash
2730,2025-01-25,5,6,5,1966.48,9832.4,NFC
2731,2025-05-07,1,8,3,292.49,877.47,Card
2732,2025-08-31,5,5,1,1191.0,1191.0,Cash
2733,2025-07-18,4,9,3,193.39,580.17,Cash
2734,2025-10-19,1,10,3,701.22,2103.66,Card
2735,2025-06-11,3,5,1,1049.48,1049.48,Cash
2736,2025-05-08,1,2,4,1071.17,4284.68,NFC
2737,2025-03-13,2,7,5,1912.46,9562.3,NFC
2738,2025-10-04,5,10,2,792.3,1584.6,Card
2739,2025-04-21,2,7,4,1849.88,7399.52,Cash
2740,2025-10-28,5,1,1,1714.51,1714.51,Card
2741,2025-06-12,2,6,4,1912.73,7650.92,Cash
2742,2025-10-01,4,8,4,355.84,1423.36,Card
2743,2025-07-31,4,9,5,225.23,1126.15,Cash
2744,2025-04-20,5,1,2,1681.81,3363.62,Cash
2745,2025-03-07,1,3,1,956.63,956.63,Card
2746,2025-01-23,5,10,5,709.58,3547.9,NFC
2747,2025-01-09,3,7,4,1753.03,7012.12,Card
2748,2025-02-10,4,7,1,2025.1,2025.1,Card
2749,2025-06-30,3,10,3,771.84,2315.52,Card
2750,2025-11-29,3,6,2,2297.11,4594.22,Card
2751,2025-10-11,5,8,4,360.75,1443.0,Cash
2752,2025-04-10,4,6,2,2228.2,4456.4,Cash
2753,2025-06-18,5,9,4,192.09,768.36,NFC
2754,2025-10-22,5,7,3,1753.37,5260.11,NFC
2755,2025-10-25,3,1,3,1490.6,4471.8,Card
2756,2025-01-16,5,1,4,1717.25,6869.0,Card
2757,2025-11-28,4,4,3,224.81,674.43,NFC
2758,2025-06-01,2,4,5,236.96,1184.8,NFC
2759,2025-01-11,2,1,3,1768.78,5306.34,NFC
2760,2025-09-24,5,7,2,1973.63,3947.26,Card
2761,2025-09-25,3,3,3,1033.5,3100.5,Cash
2762,2025-05-23,4,3,2,945.64,1891.28,Card
2763,2025-10-22,3,9,5,233.73,1168.65,Cash
2764,2025-12-23,1,1,1,1467.41,1467.41,Card
2765,2025-09-21,2,3,5,956.58,4782.9,NFC
2766,2025-09-13,3,2,4,876.49,3505.96,Card
2767,2025-11-14,1,4,5,244.46,1222.3,Card
2768,2025-07-07,4,3,4,816.37,3265.48,Card
2769,2025-02-08,2,1,2,1726.93,3453.86,NFC
2770,2025-08-31,5,8,5,325.91,1629.55,Cash
2771,2025-08-25,5,7,3,1815.43,5446.29,Card
2772,2025-07-22,2,6,5,2338.95,11694.75,Card
2773,2025-07-02,4,5,5,1242.49,6212.45,Cash
2774,2025-05-20,5,3,1,783.71,783.71,NFC
2775,2025-12-13,4,3,5,834.72,4173.6,NFC
2776,2025-11-06,1,6,1,2295.96,2295.96,Cash
2777,2025-01-09,2,9,1,233.7,233.7,NFC
2778,2025-06-23,5,3,1,912.64,912.64,Cash
2779,2025-09-10,2,9,2,248.48,496.96,Cash
2780,2025-07-17,5,1,3,1432.72,4298.16,Card
2781,2025-07-12,2,2,2,916.05,1832.1,NFC
2782,2025-03-18,5,5,2,1243.93,2487.86,Card
2783,2025-11-02,4,7,4,1803.52,7214.08,Cash
2784,2025-12-31,5,8,4,340.66,1362.64,NFC
2785,2025-03-05,1,2,2,993.87,1987.74,NFC
2786,2025-07-26,5,7,1,1966.38,1966.38,Cash
2787,2025-06-02,4,5,4,1108.84,4435.36,Card
2788,2025-11-23,1,9,3,204.83,614.49,NFC
2789,2025-10-19,3,1,3,1725.44,5176.32,NFC
2790,2025-01-15,2,9,5,193.98,969.9,Card
2791,2025-07-20,2,5,1,1118.33,1118.33,NFC
2792,2025-09-22,5,1,2,1777.7,3555.4,Cash
2793,2025-01-27,4,10,2,676.55,1353.1,Cash
2794,2025-02-27,1,3,3,876.15,2628.45,Cash
2795,2025-05-25,3,5,3,1357.26,4071.78,Card
2796,2025-04-29,3,10,2,680.79,1361.58,Card
2797,2025-10-02,1,1,3,1817.4,5452.2,Card
2798,2025-06-27,5,10,1,704.06,704.06,Card
2799,2025-03-02,4,10,4,805.78,3223.12,Card
2800,2025-12-08,2,3,4,803.93,3215.72,NFC
2801,2025-11-02,4,9,3,200.91,602.73,Card
2802,2025-07-21,4,4,2,252.47,504.94,NFC
2803,2025-04-24,5,7,1,1729.61,1729.61,Cash
2804,2025-11-17,4,1,1,1683.44,1683.44,Cash
2805,2025-05-01,1,8,2,311.93,623.86,Cash
2806,2025-04-05,2,9,5,211.97,1059.85,Cash
2807,2025-09-19,1,7,5,1897.26,9486.3,Cash
2808,2025-12-07,5,8,5,295.45,1477.25,NFC
2809,2025-11-20,4,9,5,204.87,1024.35,NFC
2810,2025-02-04,1,4,3,237.82,713.46,NFC
2811,2025-09-06,1,4,5,272.52,1362.6,Card
2812,2025-09-17,1,3,2,1032.48,2064.96,Cash
2813,2025-08-02,4,8,2,347.87,695.74,NFC
2814,2025-09-07,5,6,1,2134.78,2134.78,NFC
2815,2025-07-16,2,2,3,1045.9,3137.7,NFC
2816,2025-07-30,5,3,3,850.1,2550.3,NFC
2817,2025-03-14,4,3,5,1026.55,5132.75,Card
2818,2025-04-19,5,8,1,278.53,278.53,Cash
2819,2025-12-12,3,2,2,1051.4,2102.8,Cash
2820,2025-08-16,4,10,1,643.6,643.6,Card
2821,2025-05-11,1,9,4,253.18,1012.72,NFC
2822,2025-07-17,1,5,2,1102.86,2205.72,NFC
2823,2025-06-27,3,8,4,321.47,1285.88,Card
2824,2025-08-01,5,2,3,907.89,2723.67,Cash
2825,2025-05-14,2,2,3,1048.68,3146.04,NFC
2826,2025-12-14,3,2,1,1068.99,1068.99,NFC
2827,2025-12-22,2,5,3,1088.84,3266.52,Card
2828,2025-10-22,1,1,1,1525.85,1525.85,Cash
2829,2025-04-18,4,4,4,237.94,951.76,Cash
2830,2025-11-03,2,3,2,907.29,1814.58,Cash
2831,2025-11-04,2,6,5,2262.21,11311.05,Cash
2832,2025-02-25,1,1,3,1660.54,4981.62,Card
2833,2025-06-19,2,9,4,225.63,902.52,Card
2834,2025-03-31,2,2,1,909.98,909.98,Cash
2835,2025-06-30,3,1,3,1670.73,5012.19,Cash
2836,2025-12-25,3,3,5,856.84,4284.2,NFC
2837,2025-06-25,2,1,5,1712.72,8563.6,NFC
2838,2025-01-16,2,9,4,217.98,871.92,Cash
2839,2025-12-04,1,3,4,1031.47,4125.88,Cash
2840,2025-08-19,1,4,2,257.55,515.1,NFC
2841,2025-02-22,5,7,5,1727.21,8636.05,Cash
2842,2025-10-22,5,7,5,2071.92,10359.6,Card
2843,2025-08-11,1,9,5,224.57,1122.85,Card
2844,2025-07-29,2,3,2,995.13,1990.26,Card
2845,2025-08-03,3,2,3,1028.01,3084.03,Cash
2846,2025-07-14,3,6,2,1879.99,3759.98,Card
2847,2025-08-05,3,10,1,772.51,772.51,NFC
2848,2025-12-08,4,6,1,2130.71,2130.71,Card
2849,2025-12-30,1,4,1,263.77,263.77,NFC
2850,2025-12-21,3,8,5,333.69,1668.45,Cash
2851,2025-11-03,3,9,3,207.82,623.46,Card
2852,2025-10-01,4,10,1,814.03,814.03,Cash
2853,2025-02-01,5,5,3,1285.84,3857.52,Card
2854,2025-03-04,2,7,2,1971.17,3942.34,Cash
2855,2025-03-31,2,9,4,210.27,841.08,Card
2856,2025-01-10,1,5,4,1208.52,4834.08,Cash
2857,2025-03-18,4,10,5,800.06,4000.3,Card
2858,2025-08-13,2,6,5,2019.69,10098.45,NFC
2859,2025-04-17,1,8,1,326.82,326.82,Cash
2860,2025-02-18,1,4,5,242.23,1211.15,Cash
2861,2025-04-28,1,9,5,244.54,1222.7,Cash
2862,2025-02-01,4,6,5,2021.15,10105.75,Cash
2863,2025-05-28,1,9,3,229.11,687.33,Card
2864,2025-02-01,2,6,4,1886.34,7545.36,NFC
2865,2025-04-25,2,10,4,759.21,3036.84,NFC
2866,2025-12-30,4,4,2,218.16,436.32,Cash
2867,2025-11-23,4,10,4,747.89,2991.56,Cash
2868,2025-11-15,3,6,3,1913.02,5739.06,Card
2869,2025-08-19,5,9,4,238.77,955.08,Cash
2870,2025-07-02,1,7,3,2124.65,6373.95,NFC
2871,2025-11-03,3,5,4,1320.58,5282.32,Card
2872,2025-03-05,2,5,5,1047.41,5237.05,Cash
2873,2025-01-28,3,10,3,777.06,2331.18,Card
2874,2025-02-26,4,4,5,279.69,1398.45,NFC
2875,2025-05-05,1,3,4,803.83,3215.32,Card
2876,2025-08-11,5,8,5,317.44,1587.2,Cash
2877,2025-08-17,4,9,5,243.44,1217.2,NFC
2878,2025-04-10,2,6,3,2206.06,6618.18,NFC
2879,2025-12-14,1,6,2,1892.84,3785.68,NFC
2880,2025-07-05,2,9,5,250.32,1251.6,Cash
2881,2025-08-20,4,2,4,929.92,3719.68,Card
2882,2025-09-24,4,6,1,2276.09,2276.09,Card
2883,2025-06-28,1,7,2,1933.49,3866.98,NFC
2884,2025-11-16,5,3,5,877.38,4386.9,Card
2885,2025-01-04,3,5,1,1044.69,1044.69,Cash
2886,2025-02-17,2,5,2,1307.58,2615.16,Cash
2887,2025-11-13,5,2,5,1030.11,5150.55,Card
2888,2025-08-12,2,3,3,867.41,2602.23,NFC
2889,2025-03-13,3,4,2,212.28,424.56,NFC
2890,2025-06-04,1,1,5,1611.4,8057.0,NFC
2891,2025-02-19,5,10,1,620.45,620.45,Card
2892,2025-11-25,3,3,5,839.24,4196.2,Cash
2893,2025-06-04,1,7,3,1994.03,5982.09,Cash
2894,2025-04-11,3,9,5,244.61,1223.05,NFC
2895,2025-04-29,4,5,1,1348.38,1348.38,Cash
2896,2025-01-27,3,4,2,271.12,542.24,Cash
2897,2025-02-13,3,7,1,1655.8,1655.8,Card
2898,2025-09-10,2,9,2,238.66,477.32,Cash
2899,2025-11-15,4,7,1,1743.27,1743.27,Card
2900,2025-07-12,1,2,2,1067.91,2135.82,NFC
2901,2025-07-31,1,9,1,234.4,234.4,Card
2902,2025-07-16,1,1,4,1762.16,7048.64,NFC
2903,2025-12-16,4,7,5,2148.46,10742.3,Cash
2904,2025-01-11,2,6,1,2227.4,2227.4,NFC
2905,2025-07-07,5,6,3,1950.59,5851.77,NFC
2906,2025-12-15,1,1,1,1614.68,1614.68,NFC
2907,2025-10-13,3,6,3,2222.22,6666.66,Card
2908,2025-03-09,4,4,4,236.6,946.4,Cash
2909,2025-05-21,4,6,1,2213.14,2213.14,NFC
2910,2025-06-14,4,4,3,240.15,720.45,Cash
2911,2025-10-04,3,10,5,810.29,4051.45,Cash
2912,2025-02-23,3,9,5,247.76,1238.8,Cash
2913,2025-11-10,1,6,2,2051.2,4102.4,Cash
2914,2025-12-20,3,2,1,918.19,918.19,Cash
2915,2025-04-12,4,2,2,930.22,1860.44,Cash
2916,2025-03-05,4,7,2,1913.05,3826.1,Cash
2917,2025-04-19,1,3,4,1014.48,4057.92,Cash
2918,2025-10-27,4,8,1,310.84,310.84,Card
2919,2025-06-22,4,3,4,852.81,3411.24,Card
2920,2025-03-02,5,2,3,1103.72,3311.16,Cash
2921,2025-03-07,4,1,2,1714.32,3428.64,NFC
2922,2025-05-31,2,10,4,706.04,2824.16,Card
2923,2025-06-02,1,9,2,252.42,504.84,Card
2924,2025-07-23,5,6,2,1897.96,3795.92,Card
2925,2025-11-05,4,2,4,1081.25,4325.0,Cash
2926,2025-10-28,2,6,5,1991.19,9955.95,Card
2927,2025-07-11,5,8,5,338.85,1694.25,NFC
2928,2025-09-05,1,4,5,282.68,1413.4,Card
2929,2025-08-11,3,2,3,935.09,2805.27,NFC
2930,2025-12-02,3,3,4,929.42,3717.68,NFC
2931,2025-09-19,1,3,5,949.61,4748.05,NFC
2932,2025-04-06,3,10,3,774.33,2322.99,Card
2933,2025-08-21,5,9,4,229.38,917.52,NFC
2934,2025-07-12,3,4,5,278.16,1390.8,Cash
2935,2025-03-01,3,10,1,734.05,734.05,Card
2936,2025-08-13,5,3,3,953.88,2861.64,NFC
2937,2025-08-05,3,9,1,240.5,240.5,Cash
